player_id,goals,red_cards,player_club_id,competition_id,matches
6301,4,0,"132,169","NL1,NLP,GR1,GRP",38
6320,1,1,1083,"RU1,RUP",11
6322,0,0,82,"L1,DFB",5
6403,0,1,"28643,1304","BE1,NL1,NLP",65
6404,0,0,371,"SC1,CL,SFA,EL",15
6427,1,1,"6195,276","IT1,EL,CIT",37
6438,5,1,"398,265","ELQ,IT1,EL,CIT,SCI,GR1,GRP",101
6442,0,0,"6195,6574,430,416","EL,IT1,CIT",19
6448,16,0,506,"SCI,IT1,CL,CIT,EL",61
6457,3,0,38,"DFB,L1",33
6585,24,0,"10484,3368","TR1,ES1",50
6590,0,0,10484,TR1,104
6636,6,0,"33,1003","DFB,L1,CL,CLQ,GB1,GBCS,FAC,EL",231
6645,4,0,"33,24","DFB,L1,CL,EL",91
6666,25,0,498,"BESC,BE1,ELQ,EL",162
6710,10,2,11,"GB1,CL,FAC,CLQ,GBCS,EL",189
6717,0,0,2921,"CIT,IT1",12
6721,4,0,"416,252,4750","CIT,IT1,PO1",38
6722,0,0,130,IT1,3
6750,2,2,410,"CLQ,IT1,EL,ELQ,CIT",89
6764,6,0,"12438,235,1426","RU1,NL1,NLP",46
6791,5,0,533,"DFB,L1",27
6792,3,0,"5,252","IT1,CL,CIT",43
6793,2,0,1038,"IT1,CIT,ELQ",98
6803,1,0,"969,1041,244","FRCH,FR1,CL,CLQ,EL,ELQ",152
6807,0,0,1387,CIT,2
6824,3,0,2414,"DK1,DKP",13
6832,0,0,2921,IT1,8
6838,6,0,"272,3709","ELQ,ES1",8
6852,0,0,142,"ES1,CDR",2
6853,13,0,"192,1304","NL1,NLP",131
6855,25,0,"371,984","CLQ,SC1,CL,SFA,GB1,FAC",77
6860,0,0,2292,TR1,25
6861,5,1,3508,"BE1,CLQ,ELQ,EL",100
6866,1,0,6890,TR1,23
6871,29,0,2698,"RUSS,RU1,EL,RUP,ELQ",158
6873,15,0,"2292,6894,3216",TR1,69
6893,0,0,984,"GB1,FAC",13
6910,0,0,3216,TR1,1
6911,0,1,141,"TR1,CL",26
6912,0,0,2293,TR1,14
6915,0,0,19771,TR1,7
6917,0,0,3216,TR1,4
6931,0,1,"1268,798,1090","NL1,NLP,EL",98
6934,1,0,20,"TR1,ELQ",41
6949,18,0,"825,6894",TR1,82
6968,0,1,10484,TR1,84
6970,9,0,"855,172","FR1,BE1",37
6980,0,0,855,"FRCH,FR1",17
6986,10,1,855,"FR1,FRCH,EL",110
6994,1,0,"20,2381","ELQ,TR1",114
7023,2,0,524,TR1,55
7025,8,0,"36,820,1467","CLQ,TR1,EL",142
7028,7,0,"18,968","DFB,CLQ,L1,EL,BE1",92
7041,6,0,"825,3216","ELQ,TR1",90
7043,15,0,"36,589,6890","CLQ,TR1,EL",63
7054,0,0,589,TR1,12
7063,0,0,6890,TR1,3
7072,1,0,3216,TR1,20
7079,0,1,36,"CLQ,TR1,EL,ELQ",220
7087,0,0,2292,TR1,16
7088,0,0,3216,TR1,26
7090,0,0,19771,TR1,82
7093,4,0,6574,"IT1,CIT,ELQ,EL",225
7096,6,4,"1038,1025,19","CIT,IT1",144
7101,5,0,8970,"IT1,CIT",37
7102,0,0,800,IT1,1
7109,1,0,506,"SCI,IT1,CL,CIT,EL",227
7110,0,0,10484,TR1,2
7133,5,0,265,"GR1,GRP",15
7152,13,0,"10484,6890,19789,2944,868","TR1,ELQ",211
7153,2,0,"2381,2292",TR1,44
7161,70,0,"16,39,18,15","L1,DFB,CL,DFL,ELQ,EL",374
7194,0,0,3216,TR1,13
7214,0,0,6418,GRP,1
7215,0,0,"2292,2944,1506",TR1,58
7237,2,1,"141,1467","CL,TR1,EL",161
7252,14,2,"2698,964,11127,4128,1186","RUSS,RU1,EL,ELQ,CLQ,RUP,CL",158
7253,0,0,2293,TR1,29
7264,3,0,"114,2381",TR1,37
7288,0,2,"1269,610","NL1,NLP,NLSC,ELQ,EL",117
7309,1,0,524,TR1,102
7311,0,0,524,TR1,10
7319,7,1,"36,39722","CLQ,TR1,EL",92
7326,1,0,1304,"NL1,NLP",63
7330,0,0,984,"GB1,FAC",28
7337,0,0,"2288,399,370","GB1,FAC,SC1",11
7345,1,0,"449,589,3216","TR1,ELQ",112
7346,1,0,114,TR1,26
7353,0,0,16795,"ES1,CDR",23
7358,0,1,4,"DFB,L1",50
7373,2,0,141,"TR1,CL",44
7394,9,0,"1506,20698",TR1,42
7397,0,0,"3216,524",TR1,4
7401,9,1,"36,6890","CLQ,TR1,EL",119
7402,0,0,1506,TR1,5
7423,1,0,20,"ELQ,TR1",17
7427,36,0,"82,41","DFB,L1,EL",120
7444,16,0,"1506,19771,141,20","TR1,CL,EL",148
7445,0,0,"6890,589",TR1,22
7448,0,0,204,BE1,27
7449,5,0,"281,6890","GBCS,GB1,CL,FAC,CLQ,TR1,EL,ELQ",267
7451,10,1,11,"GB1,CL,FAC,GBCS,CLQ",110
7468,6,0,3368,"ES1,ELQ,EL",39
7476,9,0,"418,27","ES1,SUC,CL,CDR,L1,DFB,DFL",208
7480,3,1,331,"ES1,CDR",27
7486,0,0,"714,204","ES1,CDR,BE1",41
7492,1,1,897,"ES1,CDR",38
7499,0,0,"398,800","IT1,ELQ,EL,CIT",24
7501,1,0,"897,472","ES1,CDR",52
7512,2,0,"3709,1533,366","CDR,ES1",85
7519,1,0,331,"CDR,ES1",20
7520,20,1,"46,1003,683","ELQ,IT1,EL,CIT,GB1,FAC,GR1,CL,GRP,CLQ",163
7528,0,0,"3368,6676","ES1,EL,GR1",21
7537,0,0,131,"CDR,CL,ES1",42
7542,2,1,3368,"ELQ,ES1,EL,CDR",118
7563,0,0,368,"ES1,CDR",19
7568,2,2,3368,"ES1,ELQ,EL,CDR",115
7572,2,0,897,"ES1,CDR",23
7575,0,0,1049,"ES1,CL,CDR",27
7589,0,1,"131,985,3057,641","ES1,SUC,CL,GB1,BE1",113
7593,0,1,"368,897","ES1,CDR,ELQ,EL,USC",190
7594,4,0,131,"ES1,CL,CDR",34
7600,16,0,131,"ES1,SUC,CL,CDR,USC,KLUB",267
7602,8,4,583,"FR1,CL,FRCH",191
7607,13,0,131,"ES1,SUC,CL,CDR",139
7611,25,0,"1084,683,276","ES1,CL,CDR,GR1,GRP,IT1,CIT",87
7612,0,1,"897,13","ES1,CDR,CL",40
7629,0,0,7185,GR1,2
7631,5,0,621,"ELQ,ES1,EL,CDR,CLQ,CL,SUC",128
7633,1,0,2698,"RU1,EL,RUP",36
7642,0,0,"8841,6195","ELQ,IT1",6
7663,43,0,"1084,430,150","ES1,CLQ,CL,CDR,ELQ,IT1,EL,CIT",354
7668,0,0,2687,ES1,2
7669,0,1,142,"CDR,ES1",10
7682,2,0,"683,169","GR1,CL,GRP,EL",67
7717,19,0,"368,714","ES1,CDR,ELQ,EL,USC,CL",160
7723,0,0,237,ES1,8
7737,0,0,"1091,128","ELQ,GR1,GRP",14
7739,2,2,331,"ES1,CDR",53
7763,0,0,142,"ES1,CDR",38
7767,69,0,"631,5,13","GBCS,GB1,USC,CL,KLUB,FAC,EL,IT1,CDR,ES1",270
7776,0,1,"2672,128","GR1,GRP",49
7781,9,3,"3709,114,1108","ES1,CDR,TR1",177
7782,8,3,1084,"CLQ,ES1,CL,CDR",128
7784,5,0,498,"BESC,BE1,ELQ",34
7795,0,0,6676,"ELQ,GRP",5
7797,0,1,"398,252,862,2921,410","ELQ,EL,IT1,CIT",138
7803,1,0,150,"ES1,CDR",22
7818,13,0,366,"ES1,CDR",58
7821,12,0,605,"GR1,GRP",40
7825,0,2,"31,6195,27,5,405,398,1050,1047","ELQ,GB1,EL,IT1,CL,CIT,L1,CLQ,ECLQ,CDR,ES1",355
7828,0,0,3368,"ES1,ELQ,EL,CDR",38
7841,3,0,"142,16795,472","ES1,CDR",34
7844,0,0,157,BE1,5
7858,0,0,"379,631","GB1,EL,FAC",19
7867,1,0,897,"CDR,ES1",8
7874,0,1,"621,12321","ELQ,ES1,EL,CLQ,CL,CDR,SUC",202
7881,4,0,"3709,897","ES1,CDR",71
7899,1,0,367,ES1,4
7901,0,1,331,"ES1,CDR",22
7914,0,0,"1084,36","CDR,CL,ES1,ELQ,TR1",123
7922,40,1,714,"ES1,CDR",179
7923,5,0,367,"ES1,CDR",147
7930,7,1,"2578,903","SC1,SFA,ELQ",48
7937,0,0,"10484,2381",TR1,32
7945,2,0,3302,"ES1,CDR",59
7949,4,0,"202,132","NL1,NLP",66
7955,0,0,200,NL1,11
7970,0,1,"5817,132","DK1,DKP,NL1,NLP",49
7971,84,0,"1082,44","FR1,CLQ,CL,L1,DFB,ELQ,EL",248
7978,0,0,653,GR1,6
7980,31,0,"131,13","ES1,CL,CDR,SUC",90
7983,3,0,"1050,897","ES1,CDR",46
7985,0,0,1531,"ES1,CDR",2
7989,8,0,3302,"ES1,CDR",65
8006,17,0,1245,BE1,87
8019,5,0,714,"ES1,CDR",63
8060,12,1,"1147,683,1423,449,3368,1244,2381","FR1,GR1,CL,GRP,ELQ,TR1,EL,ES1,CDR",168
8073,3,0,449,"TR1,EL",26
8108,1,0,"366,1244,5358","ES1,CDR",53
8163,0,0,367,ES1,5
8176,0,1,"16795,681,3368,714","CDR,ES1",76
8184,0,4,"367,3302,3368,897,58,331","ES1,CDR,EL",165
8187,0,0,"7971,2672","CDR,GR1,GRP",13
8188,3,0,1039,"FAC,GB1",7
8198,434,4,"418,506,985,3300","ES1,SUC,CL,CDR,USC,KLUB,IT1,CIT,SCI,GB1,FAC,EL,FIWC",485
8206,4,0,"2921,1429","CIT,IT1",62
8207,0,0,6195,IT1,2
8246,0,0,533,"DFB,L1,EL",12
8284,0,1,2323,TR1,2
8317,3,0,82,"DFB,L1,EL,CL",117
8323,0,0,366,"ES1,CDR",67
8387,0,0,1304,"NL1,NLP",23
8399,3,0,"141,126","TR1,CL",20
8421,1,0,"190,2778,3426","DK1,DKP,EL,CLQ,ELQ",102
8480,4,1,6992,"UKR1,UKRP,UKRS,ELQ,EL",44
8487,13,0,"2292,825,589,820",TR1,142
8491,33,0,"449,141,19771","TR1,ELQ,EL,CL",180
8498,0,0,1158,FR1,14
8538,6,0,13,"ES1,EL,CDR,CL",97
8548,3,1,"820,19771,1506",TR1,56
8552,55,0,"1071,29,2381","GB1,FAC,EL,TR1",219
8559,0,0,3205,TR1,12
8640,1,0,38,"DFB,L1",31
8669,0,0,"6414,9007","UKR1,ELQ,UKRP",16
8680,2,1,"6890,6894",TR1,54
8689,5,0,"36,6890,825",TR1,28
8691,1,2,"6890,868",TR1,77
8706,0,0,3216,TR1,5
8709,3,0,"2292,820",TR1,44
8730,2,0,"714,6676","ES1,CDR,GR1,EL,GRP",39
8733,0,0,172,"BE1,ELQ",192
8740,0,0,6894,TR1,4
8746,1,0,366,"ES1,CDR",59
8806,49,2,"131,631,162","ES1,SUC,CL,CDR,GB1,FAC,GBCS,EL,FR1,CLQ",345
8840,0,0,2293,TR1,21
8883,51,1,"148,873,6890,3205","GB1,EL,FAC,TR1,CLQ,ELQ",163
8885,7,1,"40,1627","FR1,ELQ,EL,FRCH,IT1",234
9091,0,0,"3368,430","ES1,EL",31
9161,5,0,"2454,2553","FAC,SC1,SFA",60
9218,1,0,379,"GB1,FAC",50
9239,1,0,1095,FR1,6
9335,35,1,"714,294,68608,1075,931,1082,1465,3329","ES1,CDR,POCP,PO1,EL,ELQ,FAC,FR1",189
9339,11,0,"2323,2293,126","TR1,EL",197
9340,3,0,"533,430,23826,371","L1,IT1,EL,CIT,DFB,CL,SFA",72
9354,21,2,"533,41","DFB,L1",74
9369,0,1,"2227,2700,5220,653,3690","UKR1,EL,RU1,GR1,GRP",41
9410,9,2,"3508,820,1506","BE1,CLQ,ELQ,EL,TR1",146
9413,24,0,"379,19771,358,7378","GB1,FAC,TR1,PO1",119
9422,0,2,"114,3008,124","TR1,GB1,FAC,ELQ,SC1,EL,SFA,CLQ,CL",293
9493,0,0,2759,"SC1,SFA",16
9500,0,0,"603,3008,903","GB1,FAC,SC1,SFA,ECLQ",130
9501,0,0,511,"SC1,SFA",33
9502,2,0,"2759,987","SC1,ELQ,SFA",46
9506,0,0,2578,"SC1,SFA",3
9508,8,0,"1071,3008","GB1,FAC",50
9509,0,0,465,SC1,3
9524,1,0,1519,"SC1,SFA",15
9543,1,0,"33,65","DFB,L1",12
9593,9,2,"58,498,3508","BESC,BE1,CLQ,CL,EL",244
9594,14,2,"281,58","GBCS,GB1,CL,FAC,BE1",196
9596,1,0,520,BE1,12
9602,5,0,"1090,1091,520","NL1,ELQ,NLP,NLSC,EL,GR1,GRP,BE1",65
9604,1,0,968,BE1,9
9616,32,1,465,"SC1,SFA",96
9618,21,0,"2759,2553","SC1,SFA,ELQ",122
9619,1,0,"237,405","ES1,GB1,FAC",79
9621,0,0,3205,TR1,47
9638,1,0,520,BE1,73
9643,11,1,"2727,172","BE1,ELQ",88
9644,12,2,2410,"RU1,ELQ,RUP,RUSS,CL,CLQ,EL",213
9645,4,1,"336,720,16704","PO1,EL,CL,POCP,ELQ,RU1,RUP",67
9646,0,0,932,"RUP,RU1",2
9647,0,0,968,BE1,26
9659,1,0,"1082,2861","FR1,CLQ,CL,EL,BE1,ELQ",104
9665,4,0,520,BE1,55
9667,0,2,566,BE1,20
9684,1,1,2079,"GR1,GRP",16
9688,1,0,660,"UKR1,CL,UKRP,UKRS,EL",36
9694,1,0,169,"GR1,GRP",36
9696,0,0,6676,GRP,1
9697,3,0,60,"DFB,L1,EL",68
9698,0,0,265,"GRP,GR1,CLQ,ELQ,EL",38
9706,0,0,82,L1,2
9707,5,0,"169,21957,441","GR1,GRP",154
9711,2,0,367,"ES1,CDR",15
9737,0,0,2671,"GR1,GRP",28
9743,1,1,128,"GR1,GRP,ELQ",55
9761,0,0,2671,GR1,6
9775,0,1,338,"UKRP,UKR1,CL,ELQ,EL,UKRS",90
9779,0,0,"3592,9007",UKR1,20
9786,25,1,4128,"RU1,RUP",91
9794,37,0,338,"UKR1,CLQ,CL,UKRP,EL,ELQ,UKRS",154
9796,5,0,"339,338,2700","UKR1,ELQ,UKRP,EL,RU1",32
9798,12,0,"9007,6992,6996","UKR1,ELQ,UKRP",70
9800,1,0,"338,524,6131,61825","CLQ,UKR1,UKRP,CL,TR1",34
9813,0,1,"1039,449","GB1,EL,TR1,ELQ",102
9814,2,0,2424,PO1,7
9819,14,2,"1049,1091,16795,7179,2503","ES1,CL,CDR,EL,GR1,ELQ,GRP,POCP,PO1",207
9824,37,2,"114,1429,2439,2700,42,2441","TR1,ELQ,IT1,RUP,RU1,L1,GR1,GRP,CLQ",122
9828,2,0,"418,162","CDR,CL,ES1,FR1,CLQ,EL",125
9830,4,2,2424,"PO1,POCP",47
9832,0,0,631,"CL,KLUB,GB1,FAC,EL",6
9836,39,0,"7185,3060,1091,6676,6418","GR1,GRP,ELQ,EL",141
9841,0,0,265,"GR1,EL,GRP",29
9847,0,0,"2441,5219","GR1,GRP",16
9849,0,0,128,GRP,3
9850,7,1,"276,6418,4603","CIT,IT1,GR1,GRP",161
9852,7,4,"265,1091,3060","CLQ,GR1,EL,GRP",84
9856,0,0,47,"GR1,GRP",17
9871,0,0,2079,"GR1,GRP",22
9915,0,0,"932,36,6574","RUP,RU1,TR1,EL,IT1,CIT",40
9934,0,0,28095,"RU1,RUP,ELQ",38
9956,13,0,"289,987,2578","GB1,SC1,ELQ,SFA",74
9966,2,0,1010,"GB1,FAC",37
9967,31,1,"6195,141,252,1025","IT1,EL,CL,CIT,TR1",204
9975,0,0,180,GB1,3
9980,1,0,1028,FAC,4
9988,6,0,"148,3008","GB1,EL,FAC,ELQ",123
10003,10,1,1003,"GB1,FAC,GBCS,CL,EL",196
10025,0,0,"1020,2578","FAC,SC1",6
10029,1,0,"370,2760,465","SC1,SFA",53
10118,0,0,126,TR1,1
10121,0,1,"36,10484,820","TR1,EL",28
10139,3,0,"1506,3216",TR1,59
10143,64,0,"141,3205,19789","TR1,CL,EL",295
10152,1,0,19771,TR1,57
10183,1,0,"1184,653","BE1,ELQ,EL,GR1",47
10244,2,0,520,BE1,28
10250,0,0,23826,L1,1
10254,0,0,"317,653,7185","ELQ,GRP,GR1",33
10255,5,0,416,"CIT,IT1,EL",56
10267,0,0,968,BE1,2
10288,0,0,16245,"UKR1,UKRP",10
10289,6,0,367,"ES1,CDR",33
10329,0,0,533,L1,1
10375,0,0,989,"GB1,FAC",6
10424,9,1,1519,"ELQ,SC1,SFA",152
10471,29,1,"27,82,244,36","DFL,DFB,L1,CL,EL,ELQ,FR1,TR1",358
10501,5,0,466,FAC,6
10503,4,0,"127,1237","DFB,L1,GB1,FAC",54
10504,0,0,"114,6894",TR1,37
10598,3,0,"43,2381","SC1,ELQ,SFA,TR1",106
10642,1,0,762,"ELQ,GB1,EL,FAC",92
10885,5,1,60,"DFB,L1,EL",77
11111,7,1,"29,1050","GB1,FAC,ES1,EL,CDR",134
11268,6,1,38,"DFB,L1",64
11333,3,0,2759,SC1,16
11354,2,1,465,"SC1,SFA",94
11359,1,0,511,SC1,7
11360,0,0,2553,SC1,1
11365,0,0,"603,2451","GB1,FAC,SC1",16
11378,0,0,465,SC1,8
11530,0,0,"141,368,667,3205","TR1,CL,EL,ELQ,ES1,CDR,FR1",270
11680,0,0,1039,"GB1,FAC",54
11757,0,0,"195,206","CLQ,ELQ,DKP",6
11765,10,0,105,"DFB,L1",65
12028,0,0,1421,FR1,96
12029,0,1,"1420,2282","FR1,BE1,BESC,CL",151
12033,0,0,1421,FR1,2
12064,0,1,4482,"UKR1,UKRP",37
12093,1,0,"595,347",FR1,47
12096,1,0,1082,"FR1,CLQ,CL,EL",112
12098,0,0,2553,SC1,4
12101,1,0,"1421,347",FR1,119
12106,14,0,"40,86,126","FR1,ELQ,EL,FRCH,L1,DFB,TR1",93
12112,1,0,"2921,4750","IT1,PO1",27
12115,0,0,467,NL1,2
12124,0,0,"512,43","GB1,FAC,SC1",180
12125,0,0,"931,1032","GB1,FAC",20
12127,3,0,"1123,1035","GB1,FAC",49
12134,3,0,618,"FR1,ELQ,EL",96
12142,11,0,"1041,33,12","FR1,EL,L1,CL,IT1,CIT",46
12149,2,0,"398,995","IT1,EL,CIT,FR1",111
12249,39,3,"1049,368,46","ES1,CL,CDR,EL,USC,IT1,CIT,CLQ,ELQ,SUC",333
12275,0,0,618,"FR1,ELQ",10
12282,23,0,"610,985,27,12321","NLSC,NL1,CL,NLP,EL,GB1,FAC,CLQ,GBCS,DFB,L1,ES1,CDR",529
12351,4,0,"16795,410,68608","ES1,CDR,IT1,CIT,POCP,PO1",74
12359,0,0,"1426,1237,607,1008","NL1,NLP,FAC,IT1,CLQ",53
12379,1,1,40,"FR1,ELQ,EL",62
12384,4,0,1123,"GB1,FAC",103
12386,5,2,"1158,1421,1420",FR1,89
12387,0,0,"2381,595","TR1,FR1",13
12398,0,0,903,SC1,13
12401,0,0,603,FAC,1
12502,2,0,1147,FR1,54
12503,3,1,"244,417","EL,FR1,CL",49
12508,16,0,"1158,347",FR1,132
12515,3,0,"6676,347","GR1,GRP,FR1",55
12516,12,1,"984,603,512","GB1,FAC",70
12517,2,0,1084,"CL,CDR,ES1",9
12518,0,1,"58,2861,683,398","BESC,BE1,CLQ,CL,EL,ELQ,GRP,GR1,IT1,CIT",199
12530,0,0,6890,TR1,1
12540,0,0,2703,RU1,19
12563,47,3,"6195,141,252","SCI,IT1,EL,CIT,CL,TR1",254
12569,0,0,"1270,2759,2760","SFA,SC1",42
12570,0,0,1519,"SC1,SFA",17
12575,1,0,2578,"ELQ,SC1,SFA",20
12589,0,1,"371,43","SC1,CLQ,EL,SFA,CL,ELQ",325
12597,0,0,903,"SC1,SFA",46
12610,1,0,43,"SC1,ELQ,SFA",36
12628,5,0,1032,"GB1,FAC",27
12638,2,0,2553,SC1,23
12654,9,0,"511,987","SC1,SFA",31
12663,1,1,987,"CLQ,SC1,ELQ,SFA",145
12665,4,2,987,"CLQ,SC1,ELQ,SFA",179
12673,11,0,987,"SC1,SFA",52
12674,6,0,"2759,370","SC1,SFA,ELQ",83
12682,0,0,43,"SC1,SFA",38
12688,24,3,371,"CLQ,SC1,CL,SFA,EL,ELQ",386
12691,7,1,379,"GB1,FAC,ELQ",144
12693,0,0,"873,11177","GB1,FAC",2
12703,0,1,"641,903,511","FAC,SC1,SFA,ELQ",69
12704,4,0,"1123,903","GB1,FAC,SC1,ELQ,SFA",96
12709,1,0,873,"GB1,FAC",24
12729,58,2,2553,"SFA,SC1",153
12732,3,0,2553,"SC1,SFA",46
12742,0,0,2553,"SC1,SFA",9
12743,1,0,2578,"ELQ,SC1,SFA",55
12746,3,1,511,"SC1,SFA",26
12751,0,0,511,SC1,5
12752,0,0,"465,2553,987","SC1,SFA",166
12753,0,1,"2553,903,2578","SC1,SFA",39
12758,7,1,"43,2553","SC1,SFA",81
12763,43,0,"29,1123,43","GB1,FAC,EL,SFA,SC1",184
12765,2,1,370,"SC1,SFA,ELQ",74
12769,1,0,370,SC1,11
12772,0,0,2451,"SC1,SFA",43
12773,1,2,"2759,2578","SC1,SFA,ELQ",152
12802,0,0,"511,2760","SC1,SFA",9
12804,4,2,370,"SC1,SFA,ELQ",70
12807,5,0,2999,"SC1,SFA",25
12811,9,2,2578,"ELQ,SC1,SFA",138
12812,3,0,370,"SC1,SFA",38
12814,0,0,873,"GB1,FAC",93
12817,0,2,"370,465","SC1,SFA,ELQ",101
12836,2,0,"465,2760","SC1,SFA",49
12840,2,0,511,"SC1,SFA",17
12864,0,2,"41,86,38","L1,DFB",54
12872,3,0,6418,"GR1,GRP",57
12873,37,2,"3060,2672,441","GR1,GRP",123
12880,0,0,"2671,21957,2672,653","GRP,GR1",120
12883,5,0,"1091,3205,43","CLQ,GR1,EL,GRP,TR1,ELQ,SC1,SFA",134
12888,3,0,28956,"GR1,GRP",28
12895,0,0,"5219,2079","GR1,GRP",40
12900,6,0,7185,"GR1,GRP",123
12906,5,0,"40,398,714,1158","FR1,ELQ,EL,IT1,CIT,ES1,CDR",106
12907,0,0,"1390,2919,6574","CIT,IT1",181
12908,11,2,"354,3508","BE1,EL",131
12912,1,0,192,"NL1,NLP",22
12938,7,2,169,"GR1,GRP",49
12953,3,0,"6418,4603","GR1,GRP",120
12957,0,1,14171,FR1,45
12974,4,0,498,"BESC,BE1,ELQ,EL",194
12979,4,0,"683,449","GRP,GR1,EL,TR1,CLQ",71
12988,0,0,6418,"GR1,GRP",28
13001,0,0,520,BE1,28
13021,0,0,"2727,371,29228","BE1,SC1,SFA",79
13023,46,0,"18,533,3057,1184,354","DFB,CLQ,L1,EL,BE1,ELQ,BESC",173
13028,2,0,"9007,4482,204","ELQ,UKR1,UKRP,BE1",27
13036,1,0,"566,132","BE1,NL1,NLP",26
13037,1,0,"2727,520",BE1,24
13038,4,0,"79,1084","DFB,ELQ,L1,EL,ES1,CDR",109
13041,0,0,498,"BE1,ELQ,EL",104
13047,0,0,28643,BE1,9
13048,0,0,202,"NL1,NLP",22
13049,1,0,566,BE1,24
13051,0,0,2727,BE1,15
13058,2,0,141,"TR1,CL",64
13061,1,0,"2282,204,2861","CLQ,BE1,ELQ,EL",67
13063,0,1,"202,28643,235","NL1,BE1",19
13069,0,0,28643,BE1,18
13073,5,0,"157,2727,3508","ELQ,BE1",62
13074,0,0,403,"NL1,NLP",37
13078,3,0,"1411,29228,2727",BE1,110
13087,0,0,28643,BE1,3
13090,0,1,2727,BE1,42
13091,55,1,"281,683","GBCS,GB1,CL,FAC,CLQ,GRP,EL,GR1",215
13099,0,1,520,BE1,25
13103,20,1,"2282,820,6894","BE1,EL,TR1",72
13110,1,0,"1411,1245",BE1,45
13111,1,1,520,BE1,65
13113,1,0,2227,"UKR1,UKRP",10
13114,1,0,192,NL1,15
13121,11,3,"964,36,1390,124,130,441","RUSS,RU1,CL,RUP,EL,CLQ,TR1,ELQ,CIT,IT1,SC1,SFA,GR1,GRP",281
13122,14,0,2995,"PO1,CLQ,EL,POCP",87
13147,2,2,"982,2420","PO1,POCP,POSU,EL,ELQ",88
13150,9,0,2425,"PO1,POCP",13
13157,0,1,2995,"PO1,POCP,CLQ,EL",41
13166,0,0,1085,PO1,5
13168,8,2,"631,36","GB1,TR1,EL,CLQ,ELQ",98
13175,0,0,2503,"POCP,PO1",4
13213,0,1,2420,"PO1,POCP",18
13216,0,0,1465,"PO1,POCP",46
13217,3,2,"1049,42,336,449","ES1,CL,CDR,EL,L1,POSU,PO1,CLQ,TR1,ELQ",236
13222,1,1,"1465,1075,3349","POCP,PO1",69
13230,12,1,294,"PO1,CL,EL,POCP,POSU",182
13239,12,0,"405,931,22","GB1,FAC",54
13258,7,0,"202,865,4603","NL1,NLP,DK1,ELQ,DKP,CLQ,EL,GR1",191
13271,0,0,"157,58","ELQ,BE1,EL,CL",47
13283,0,1,"1304,354,2861","NL1,NLP,ELQ,BE1",134
13286,2,2,1411,BE1,32
13292,22,0,"498,1184,968","BESC,BE1,ELQ,EL",111
13309,0,0,"28643,204",BE1,34
13326,0,0,1301,"POCP,PO1",6
13340,3,0,2759,"SC1,SFA",24
13354,1,0,2727,BE1,24
13368,1,0,157,BE1,2
13371,3,0,"1411,2861",BE1,39
13372,0,0,"354,968",BE1,2
13389,0,0,"449,19771","TR1,ELQ,EL",87
13405,1,0,987,"CLQ,SC1",16
13412,9,0,"1123,1071,405","GB1,FAC,GBCS,EL",50
13426,0,0,1032,"GB1,FAC",19
13427,12,2,"931,512","GB1,FAC",87
13431,0,0,2553,"SC1,SFA",18
13443,0,0,"703,1123,989","FAC,GB1",5
13445,1,0,28643,BE1,18
13460,0,0,"512,985","GB1,FAC,EL",33
13465,4,3,"148,3008","GB1,EL,FAC,ELQ",134
13483,6,0,"601,157,29228",BE1,84
13490,0,0,2999,SC1,3
13493,24,0,987,"SC1,ELQ,SFA",126
13501,0,1,"1411,520,29228",BE1,74
13507,23,0,29,"GB1,FAC,EL,ELQ",211
13520,13,2,"29,350","GB1,FAC,EL,ELQ",223
13543,0,0,465,"SC1,SFA",56
13557,1,0,"903,2578","SC1,SFA",24
13561,67,0,371,"CLQ,SC1,CL,SFA,EL",164
13572,0,0,"984,1010","GB1,FAC",284
13573,0,2,989,"GB1,FAC",140
13582,0,0,1039,"GB1,FAC",34
13583,5,0,"1039,124","GB1,FAC,SC1,SFA",78
13612,0,0,2079,GR1,4
13616,0,0,512,"GB1,FAC",32
13640,0,0,180,"GB1,FAC",23
13683,1,0,"512,1110","GB1,FAC",34
13686,0,0,3,L1,4
13702,17,0,"2553,903,511","SC1,SFA",61
13743,0,0,"192,2861","NL1,BE1",28
13748,6,0,"2079,2672","GR1,GRP",17
13749,0,0,"46,1429","ELQ,IT1,EL,CIT",26
13783,0,0,441,"GR1,GRP",4
13796,3,0,641,"GB1,FAC",17
13799,21,1,987,"SC1,SFA",75
13823,0,0,1436,"PO1,POCP",22
13829,1,0,"1084,984","ES1,GB1,FAC",21
13831,3,0,6996,"UKRP,UKR1",14
13845,3,0,"3391,128","GRP,GR1,ELQ",34
13849,4,1,"5219,28956","GR1,GRP",35
13862,9,0,"1075,19771","PO1,CLQ,CL,POCP,ELQ,TR1",150
13867,1,0,4750,"PO1,POCP",18
13872,2,0,"897,367","ES1,CDR",97
13894,0,1,"1411,2861",BE1,24
13902,0,0,204,BE1,16
13905,2,0,2672,"GR1,GRP",49
13919,1,1,987,"CLQ,SC1,ELQ,SFA",76
13932,6,0,"903,511","SC1,SFA,ELQ",89
13938,17,0,2759,"SC1,SFA",93
13942,1,0,2759,"SC1,SFA",20
13946,53,0,"2578,43","SC1,SFA,ELQ",223
13952,0,0,720,"PO1,POCP",7
13957,0,0,"1075,3336","PO1,CL,POCP",33
13959,25,0,7185,"GR1,GRP",80
